Map Label,Market,Data Center,Latitude,Longitude,Selected,Status,State,Source File
,Not selected,Expedient PIT1,40.42745,-80.0425,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,Expedient PIT2,40.45128,-80.0056,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,H5 Pittsburgh,40.451946,-79.980896,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,Lumen: Pittsburgh Data Center 1,40.45482,-79.98007,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,Lumen: Pittsurgh Data Center 2,40.430367,-79.95969,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,Pottstown Data Center,40.21353,-75.596565,False,Proposed,PA,Data_Centers_Database.xlsx
,Not selected,Project Laurel,40.234047,-75.5769,False,Proposed,PA,Data_Centers_Database.xlsx
,Not selected,Ransom Township Data Center,41.44154,-75.704315,False,Suspended,PA,Data_Centers_Database.xlsx
,Not selected,DaSTOR (Reading) Data Center,40.380787,-75.98114,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,Direct LTx Cloud Data Center,40.38155,-75.98202,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,Omega Systems Reading Data Center,40.34144,-76.00547,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,Dickson City Development LLC s,41.47686,-75.638275,False,Proposed,PA,Data_Centers_Database.xlsx
,Not selected,Bitfarm Bitcoin mine,41.234673,-80.493576,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,Bitfarms,41.24472,-80.50655,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,Shippingport Bruce Mansfield Data Center/Project Phoenix,40.63213,-80.4145,False,Approved/Permitted/Under construction,PA,Data_Centers_Database.xlsx
,Not selected,South Annville Data Center,40.32545,-76.526855,False,Cancelled,PA,Data_Centers_Database.xlsx
,Not selected,Zediker Station Data Center,40.17106,-80.16807,False,Proposed,PA,Data_Centers_Database.xlsx
,Not selected,Pennhurst Data Center,40.194553,-75.56007,False,Proposed,PA,Data_Centers_Database.xlsx
,Not selected,Springdale Data Center,40.53866,-79.7906,False,Proposed,PA,Data_Centers_Database.xlsx
,Not selected,Centre WISP SCDC1,40.785908,-77.90064,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,McKees Rocks Rock Point Industrial Site Data Center,40.480453,-80.06048,False,Proposed,PA,Data_Centers_Database.xlsx
,Not selected,LBT Investment Group LLC Data Center,40.97039,-76.0435,False,Proposed,PA,Data_Centers_Database.xlsx
,Not selected,Tarentum (Rockpointe) Data Center,40.60163,-79.8196,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,Upper Macungie Data Center,40.556236,-75.59831,False,Suspended,PA,Data_Centers_Database.xlsx
,Not selected,Wampum Data Center,40.85128,-80.34748,False,Proposed,PA,Data_Centers_Database.xlsx
,Not selected,Salem Township Amazon Data Center ,41.109283,-76.14361,False,Proposed,PA,Data_Centers_Database.xlsx
,Not selected,Montour County Amazon Data Center,41.07108,-76.67566,False,Suspended,PA,Data_Centers_Database.xlsx
,Not selected,Comcast West Chester Data Center,39.9987,-75.5737,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,Wyalusing Data Center,41.653572,-76.23531,False,Proposed,PA,Data_Centers_Database.xlsx
,Not selected,Contegix Wyomissing Data Center,40.354046,-75.98731,False,Operating,PA,Data_Centers_Database.xlsx
,Not selected,Fairview Crossroads LLC Data Center,40.00698,-76.7439,False,Proposed,PA,Data_Centers_Database.xlsx
,Not selected,Terra Nexus Ventures Data Center,34.29839,-80.534,False,Proposed,SC,Data_Centers_Database.xlsx
,Not selected,Cielo Digital Infrastructure,35.07913,-81.5961,False,Proposed,SC,Data_Centers_Database.xlsx
,Not selected,Meta Data Center,33.62525,-81.83863,False,Approved/Permitted/Under construction,SC,Data_Centers_Database.xlsx
,Not selected,DC Blox,34.8071,-82.3455,False,Operating,SC,Data_Centers_Database.xlsx
,Not selected,Project Liberty,34.197998,-79.352036,False,Proposed,SC,Data_Centers_Database.xlsx
,Not selected,Project Spero,34.85631,-82.00952,False,Cancelled,SC,Data_Centers_Database.xlsx
,Not selected,DC Blox: Camp Hall,33.13228,-80.2672,False,Proposed,SC,Data_Centers_Database.xlsx
,Not selected,York 1 Data Center,35.03438,-81.1071,False,Operating,SC,Data_Centers_Database.xlsx
,Not selected,Project Alpaca,34.70988,-81.664665,False,Proposed,SC,Data_Centers_Database.xlsx
,Not selected,Walterboro Data Center,32.84068,-80.60291,False,Proposed,SC,Data_Centers_Database.xlsx
,Not selected,Sequitor Edge Data Center,44.03367,-103.18849,False,Proposed,SD,Data_Centers_Database.xlsx
,Not selected,Gemini Data Center SD LLC,43.59399,-96.64092,False,Proposed,SD,Data_Centers_Database.xlsx
,Not selected,Applied Digital Data Center,44.583656,-96.56283,False,Suspended,SD,Data_Centers_Database.xlsx
,Not selected,Applied Digital Polaris Forge 3,0.0,0.0,False,Proposed,"""Some northern state""",Data_Centers_Database.xlsx
,Not selected,DC Blox,35.03158,-85.2973,False,Operating,TN,Data_Centers_Database.xlsx
,Not selected,Urban Story Ventures Data Center,35.049557,-85.30803,False,Proposed,TN,Data_Centers_Database.xlsx
,Not selected,Cielo Digital Infrastructure,36.57269,-87.3423,False,Proposed,TN,Data_Centers_Database.xlsx
,Not selected,Google Clarksville Data Center,36.62078,-87.2622,False,Operating,TN,Data_Centers_Database.xlsx
,Not selected,Gallatin Data Center,36.41011,-86.3724,False,Operating,TN,Data_Centers_Database.xlsx
,Not selected,Arnold Air Force Base Data Center,35.37539,-86.07293,False,Proposed,TN,Data_Centers_Database.xlsx
,Not selected,Hixson Data Center,35.718933,-85.83887,False,Proposed,TN,Data_Centers_Database.xlsx
,Not selected,MEM1,35.0631,-89.7861,False,Operating,TN,Data_Centers_Database.xlsx
,Not selected,xAI Colossus 1,35.05983,-90.1562,False,Operating,TN,Data_Centers_Database.xlsx
,Not selected,xAI Colossus 2,34.998074,-90.03507,False,Expanding,TN,Data_Centers_Database.xlsx
,Not selected, DC Blox Data Center,36.090492,-86.74721,False,Proposed,TN,Data_Centers_Database.xlsx
,Not selected,H5 Data Center,36.1628,-86.77863,False,Proposed,TN,Data_Centers_Database.xlsx
,Not selected,Quantum Leap Data Center/ Fisk University,36.168316,-86.805565,False,Proposed,TN,Data_Centers_Database.xlsx
,Not selected,Google Abernathy Data Center,33.8333,-101.85482,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Project Caprock Data Center,33.86355,-101.85285,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Frontier Vantage Data Center,32.55212,-99.5651,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Open AI/ SoftBank Stargate Data Center (Lancium Clean Campus),32.50204,-99.7907,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Helios Data Center,33.77858,-100.86909,False,Expanding,TX,Data_Centers_Database.xlsx
,Not selected,ALLEN DATA CENTER ZX026E,33.09598,-96.6816,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,EXPERIAN DATA CENTER ALLEN,33.08641,-96.6802,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Fermi America HyperGrid/ Project Matador,35.28762,-101.554,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,AIG DATA CENTER,35.18739,-101.812,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,AUSTIN DATA CENTER AUS-02,30.1991,-97.7134,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Giga Texas Datacenter,30.22492,-97.6196,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,ORACLE-AUSTIN DATA CENTER,30.38364,-97.6863,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,CleanSpark Data Center,29.884085,-96.219376,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,EdgeConneX  AUS02,30.141739,-97.56553,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,EdgeConneX potential Data Center,30.003628,-97.432915,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,PowerBridge/ LandBridge s,31.316566,-103.10906,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,CleanSpark Data Center,29.182318,-95.47511,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Viridien Data Center,30.140467,-96.40983,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,"Open AI/ SoftBank ""Freebird""",31.00507,-97.0179,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,,29.35138,-98.9406,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Microsoft Castroville Data Center (SAT 89-90),29.35138,-98.9406,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,EDCAUS11 and EDCAUS12,30.003656,-97.432945,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,EdgeConnex,30.14096,-97.5668,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,EdgeConneX AUS02,30.141766,-97.565605,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Childress Data Center ,34.383278,-100.056885,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Lancium Childress,34.37564,-100.053,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Goodnight Campus,35.018444,-101.311516,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Project Aggie ,30.56981,-96.2592,False,Suspended,TX,Data_Centers_Database.xlsx
,Not selected,Fluidstack,32.396473,-100.91535,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Hut 8 Beacon Point Data Center,27.844814,-97.6115,False,Expanding,TX,Data_Centers_Database.xlsx
,Not selected,Riot Platforms,31.963621,-96.521034,False,Expanding,TX,Data_Centers_Database.xlsx
,Not selected,Fort Hood data base,31.155802,-97.80226,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Centersquare Dallas/Fort Worth Data Center,32.91178,-96.8711,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Cologix Dallas Data Centers,32.80122,-96.81958,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Dallas Data Center,32.83822,-96.8789,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Equinix: DA12-1 and DA12-2,32.821037,-96.85867,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Equinix Data Center,32.78737,-96.7944,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Flexential Dallas - Richardson Data Center,32.99478,-96.7526,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,KYNDRYL DALLAS DATA CENTER,32.76849,-96.7941,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Stemmons Corridor data campus,32.805115,-96.83142,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,TierPoint - Dallas Data Center,32.80838,-96.8576,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Denton Data Center ,33.21948,-97.2129,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Qumulus AI,33.20929,-97.180824,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Texas Critical Data Centers,31.89517,-102.556,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Bitter Blue Data Center,29.292835,-98.38842,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Meta Project Seafox,31.98718,-106.369095,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,CyrusOne,31.893915,-96.11786,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Cawley Partners,32.53902,-96.6347,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Fort Bliss Data Center,31.826172,-106.4042,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Project Horizon,30.421732,-102.509315,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Black Mountain Data Center,32.643337,-97.25621,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Centersquare Dallas/Fort Worth Data Center,32.83233,-97.0405,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,CyrusOne/Eolian Data Center,32.90195,-97.39384,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Edged Energy Outpost Data Center,32.67766,-97.49922,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Edged Fort Worth Data Center,32.689224,-97.4945,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Meta Forth Worth Data Center,32.98489,-97.262,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,QTS- Fort Worth-Dallas,32.98912,-97.2622,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,NTT Global Data Centers Americas - Dallas TX1,32.98221,-96.6574,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Blueprint Project ,30.584257,-97.672676,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Georgetown Data Center,30.60149,-97.6773,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Lone Star Project,31.788519,-101.581985,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,MARA Bitcoin Mining Data Center,32.341797,-97.731636,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Eneus Energy,26.226423,-97.63307,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Project Aquilla: Abbott Holding Data Center,31.964842,-97.123825,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Provident Data Center,32.08659,-97.09979,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,CyrusOne LLC - Houston West III Data Center,29.84402,-95.5609,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,"Serverfarm Data Center (CTX 1, CTX 2)",29.996,-95.5633,False,Expanding,TX,Data_Centers_Database.xlsx
,Not selected,ENERGY CONTROL & DATA CENTER,29.94515,-95.5388,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Nexus Data Center,31.825197,-96.75136,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Iron Mountain Data Center,30.512888,-97.489456,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Project Hutto,30.556295,-97.55823,False,Cancelled,TX,Data_Centers_Database.xlsx
,Not selected,Project Raptor,30.54322,-97.57,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Skybox Hutto PowerCampus Data Center ,30.53681,-97.5178,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Edged  (DFW01-1),32.817696,-96.91813,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,QTS-Irving,32.89704,-96.9832,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Jarrell Data Center,30.81534,-97.6328,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Houston One Data Center,29.803122,-95.75579,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Onmine Data Center,31.062225,-97.76623,False,Suspended,TX,Data_Centers_Database.xlsx
,Not selected,Lacy Lakeview Data Center ,31.66293,-97.110344,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Digital Bridge Data Center,32.57545,-96.6995,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,PowerCampus Dallas by Lancaster Data Center Campus LP,32.56777,-96.7739,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Project Labrador (WHL Dallas 45 LLC),32.59966,-96.7302,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Project Oranger (WHL Dallas 45 LLC),32.57294,-96.6993,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,QTS Wilmer  (DFW2 and DC1),32.580692,-96.70294,False,Expanding,TX,Data_Centers_Database.xlsx
,Not selected,Digital Realty Data Center,32.9994,-96.9996,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,BaRupOn Data Center,30.04849,-94.67973,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Tract Data Centers,29.91816,-97.7668,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Texas Solarworks LLC,33.62028,-101.7919,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Data Center THM1A,32.98045,-99.5673,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Project LufKin: Amp Z Data Center,31.3579,-94.677475,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,North East Data Center LLC,29.219522,-98.82438,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Legacy Data Center,29.520437,-98.154655,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Matagorda County Data Centers,28.74159,-95.9322,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Edged Austin,29.86609,-97.8132,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Prime DC AUS01 and AUS02,29.92406,-97.7511,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,1547 Data Center: MCTX1,26.20193,-98.2316,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,EXPERIAN DATA CENTER MCKINNEY,33.17172,-96.7252,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,SAT 93 and SAT94,29.424786,-98.81255,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Project Pumpkin 2A,35.691273,-100.6382,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,FO Permian Partners and HiVolt Energy Data Center,31.76912,-101.898,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,AREP PowerHouse Grand Prairie,32.47629,-97.0691,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Project Sharka: Google Data Center,32.444714,-97.05485,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Sharka Data Center (Google),32.44324,-97.0605,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,MIlan County Data Center,30.99355,-97.0035,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Cielo Digital Infrastructure,30.05179,-97.6772,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Project Gladys (Soluna),27.58049,-97.6401,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Project Fei (Soluna),34.37431,-100.094,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Project Hedy (Soluna),26.32319,-97.585,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Project Ellen (Soluna),26.2517,-97.4894,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Project Rosa (Soluna),26.2419,-97.8223,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,CloudBurst Data Center,29.76201,-97.9909,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,APR Energy Data Center,35.54431,-101.004,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Project Annie (Soluna),33.65263,-95.6048,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Core Scientific,31.533497,-103.80071,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,GW Ranch (Pacifico Energy),31.147247,-102.89146,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Skybox - Austin 2,30.48241,-97.6246,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,Cloverleaf Data Center: Project Open Sky,35.72121,-97.787,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Aligned DFW1 and DFW2,33.00918,-96.6745,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,CoreWeave Plano,33.01469,-96.7651,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,DataBank Data Centers - Legacy Park Plano,33.08736,-96.8139,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,DFW-04 Data Center,33.00439,-96.6502,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Equinix DA7 Data Center,33.06499,-96.8109,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Evocative DAL6,33.01578,-96.7688,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Skybox Atlantic Station,33.00508,-96.7421,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Pyote Data Center,31.52544,-103.117,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Core Scientific,32.988132,-96.08421,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Databank: DFW11 and DFW12,32.53531,-96.7339,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Google Data Center,32.53763,-96.7968,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Red Oak Data Center 2,32.53665,-96.79767,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Red Oak Data Center Campus,32.54188,-96.7998,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
,Not selected,1210 Integrity Drive (DFW18),32.96639,-96.7138,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,1232 Alma Road Data Center,32.96619,-96.7159,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,365 Data Centers - Richardson,32.97615,-96.7073,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,850 E. Collins Boulevard (DFW28),32.96746,-96.7132,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Richardson Data Center,32.98529,-96.6969,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Cipher Data Center,31.47631,-96.96844,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,CORNERSTONE SOUTHWEST DATA CENTER,33.00576,-97.2459,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Beacon Point Data Center,27.7903,-97.67,False,Proposed,TX,Data_Centers_Database.xlsx
,Not selected,Advanced Micro Devices Data Center,30.56359,-97.08498,False,Expanding,TX,Data_Centers_Database.xlsx
,Not selected,Sabey Data Center,30.48796,-97.6468,False,Operating,TX,Data_Centers_Database.xlsx
,Not selected,Skybox Round Rock Data Center,30.5489,-97.6441,False,Approved/Permitted/Under construction,TX,Data_Centers_Database.xlsx
